doc_field_code,doc_fieldname,upstream_kgCO2e_bbl,setback_scenario,area_coverage,capex_2020,opex_2020,mean_prod
674,San Vicente,21.1965612853388,setback_5280,1,3.0912935,19.514425,189938.434965455
676,Sargent,24.2246414689586,setback_1000,0,4.635805,13.59492,22663.6
676,Sargent,24.2246414689586,setback_2500,0,4.635805,13.59492,22663.6
676,Sargent,24.2246414689586,setback_5280,0,4.635805,13.59492,22663.6
678,Saticoy,23.215281407752,setback_1000,0.260671662672108,9.586019,29.364,31930.3921434539
678,Saticoy,23.215281407752,setback_2500,0.685471291347699,9.586019,29.364,31930.3921434539
678,Saticoy,23.215281407752,setback_5280,0.999952823018287,9.586019,29.364,31930.3921434539
680,Saugus (ABD),36.7594699726481,setback_1000,0.559785354267309,0.0254972,14.83667,0
680,Saugus (ABD),36.7594699726481,setback_2500,1,0.0254972,14.83667,0
680,Saugus (ABD),36.7594699726481,setback_5280,1,0.0254972,14.83667,0
682,Sawtelle,21.1965612853388,setback_1000,0.866126875770342,11.76706,26.12805,141287.131147668
682,Sawtelle,21.1965612853388,setback_2500,1,11.76706,26.12805,141287.131147668
682,Sawtelle,21.1965612853388,setback_5280,1,11.76706,26.12805,141287.131147668
688,Seal Beach,30.2808018361982,setback_1000,0.553406545939148,2.390623,14.9211,378789.848076773
688,Seal Beach,30.2808018361982,setback_2500,0.829676771177391,2.390623,14.9211,378789.848076773
688,Seal Beach,30.2808018361982,setback_5280,0.993920472883189,2.390623,14.9211,378789.848076773
690,Semitropic,29.7761218055949,setback_1000,0.0448237595636702,4.323306,30.63345,27302.5883382522
690,Semitropic,29.7761218055949,setback_2500,0.215980613439359,4.323306,30.63345,27302.5883382522
690,Semitropic,29.7761218055949,setback_5280,0.54486755043916,4.323306,30.63345,27302.5883382522
694,Sespe,27.7574016831817,setback_1000,0.00508146220100546,4.8057581,22.100335,327648.8
694,Sespe,27.7574016831817,setback_2500,0.0226204965385065,4.8057581,22.100335,327648.8
694,Sespe,27.7574016831817,setback_5280,0.0817115544615282,4.8057581,22.100335,327648.8
696,Seventh Standard,36.7594699726481,setback_1000,0,16.09738,20.31043,0
696,Seventh Standard,36.7594699726481,setback_2500,0,16.09738,20.31043,0
696,Seventh Standard,36.7594699726481,setback_5280,0.0470745558490169,16.09738,20.31043,0
699,Shafter  North,22.7106013771487,setback_1000,0.346762925941976,4.172484,23.2804,502510.247692428
699,Shafter  North,22.7106013771487,setback_2500,0.685179805953033,4.172484,23.2804,502510.247692428
699,Shafter  North,22.7106013771487,setback_5280,0.934900910405293,4.172484,23.2804,502510.247692428
708,Shiells Canyon,29.7761218055949,setback_1000,0.070868619614309,9.586019,29.364,55150.2481217772
708,Shiells Canyon,29.7761218055949,setback_2500,0.229106581834105,9.586019,29.364,55150.2481217772
708,Shiells Canyon,29.7761218055949,setback_5280,0.514982643638524,9.586019,29.364,55150.2481217772
710,Simi,36.7594699726481,setback_1000,0.197448875857727,9.586019,29.364,0
710,Simi,36.7594699726481,setback_2500,0.405392727617353,9.586019,29.364,0
710,Simi,36.7594699726481,setback_5280,0.735992613696256,9.586019,29.364,0
711,Sisquoc Ranch (ABD),36.7594699726481,setback_1000,0,2.268083,14.00024,0
711,Sisquoc Ranch (ABD),36.7594699726481,setback_2500,0,2.268083,14.00024,0
711,Sisquoc Ranch (ABD),36.7594699726481,setback_5280,0,2.268083,14.00024,0
714,South Mountain,23.7199614383553,setback_1000,0.164725601090248,4.8057581,22.100335,497235.164368266
714,South Mountain,23.7199614383553,setback_2500,0.414909671537619,4.8057581,22.100335,497235.164368266
714,South Mountain,23.7199614383553,setback_5280,0.759579820721187,4.8057581,22.100335,497235.164368266
716,Stockdale,16.654441009909,setback_1000,0.711341400039701,8.015293,16.1661,108760.8
716,Stockdale,16.654441009909,setback_2500,0.999554571527369,8.015293,16.1661,108760.8
716,Stockdale,16.654441009909,setback_5280,1,8.015293,16.1661,108760.8
720,Strand,36.7594699726481,setback_1000,0.0557953552360729,9.14688333333333,21.7920233333333,5959.2
720,Strand,36.7594699726481,setback_2500,0.174512336267482,9.14688333333333,21.7920233333333,5959.2
720,Strand,36.7594699726481,setback_5280,0.39717586760077,9.14688333333333,21.7920233333333,5959.2
726,Summerland Offshore (ABD),36.7594699726481,setback_1000,0,21.25865,124.9884,0
726,Summerland Offshore (ABD),36.7594699726481,setback_2500,0.00386675124544815,21.25865,124.9884,0
726,Summerland Offshore (ABD),36.7594699726481,setback_5280,0.159644395968691,21.25865,124.9884,0
728,Sunset Beach (ABD),36.7594699726481,setback_1000,0.582094527313138,4.3946845,19.77953,0
728,Sunset Beach (ABD),36.7594699726481,setback_2500,0.976034033412943,4.3946845,19.77953,0
728,Sunset Beach (ABD),36.7594699726481,setback_5280,1,4.3946845,19.77953,0
742,Tapia,31.5025731397132,setback_1000,0.288169099181115,0.0254972,14.83667,14443.2183308158
742,Tapia,31.5025731397132,setback_2500,0.656725791173986,0.0254972,14.83667,14443.2183308158
742,Tapia,31.5025731397132,setback_5280,0.971460843956694,0.0254972,14.83667,14443.2183308158
744,Tapo  North,36.7594699726481,setback_1000,0,9.586019,29.364,434.2
744,Tapo  North,36.7594699726481,setback_2500,0,9.586019,29.364,434.2
744,Tapo  North,36.7594699726481,setback_5280,0,9.586019,29.364,434.2
746,Tapo Canyon  South,21.7012413159421,setback_1000,0,0.0254972,14.83667,7853.89766527016
746,Tapo Canyon  South,21.7012413159421,setback_2500,0,0.0254972,14.83667,7853.89766527016
746,Tapo Canyon  South,21.7012413159421,setback_5280,0,0.0254972,14.83667,7853.89766527016
748,Tapo Ridge,36.7594699726481,setback_1000,0,9.586019,29.364,1.2
748,Tapo Ridge,36.7594699726481,setback_2500,0,9.586019,29.364,1.2
748,Tapo Ridge,36.7594699726481,setback_5280,0,9.586019,29.364,1.2
750,Taylor Canyon (ABD),36.7594699726481,setback_1000,0,16.09738,20.31043,0
750,Taylor Canyon (ABD),36.7594699726481,setback_2500,0,16.09738,20.31043,0
750,Taylor Canyon (ABD),36.7594699726481,setback_5280,0,16.09738,20.31043,0
752,Tejon,77.2160446823055,setback_1000,0.0271048151117366,1.6767371,21.868105,259909.373251725
752,Tejon,77.2160446823055,setback_2500,0.132637291174265,1.6767371,21.868105,259909.373251725
752,Tejon,77.2160446823055,setback_5280,0.420623362912051,1.6767371,21.868105,259909.373251725
756,Tejon Hills,30.7854818668015,setback_1000,0.0315916732589897,0.0254972,14.83667,8920.94299055782
756,Tejon Hills,30.7854818668015,setback_2500,0.136395673210561,0.0254972,14.83667,8920.94299055782
756,Tejon Hills,30.7854818668015,setback_5280,0.425956112019035,0.0254972,14.83667,8920.94299055782
758,Tejon  North,86.8049652637683,setback_1000,0.0272872252082545,1.6767371,21.868105,31153.6112774074
758,Tejon  North,86.8049652637683,setback_2500,0.152061768686579,1.6767371,21.868105,31153.6112774074
758,Tejon  North,86.8049652637683,setback_5280,0.484159104585655,1.6767371,21.868105,31153.6112774074
759,Temblor East (ABD),36.7594699726481,setback_1000,0,8.947771125,21.1232225,0
759,Temblor East (ABD),36.7594699726481,setback_2500,0,8.947771125,21.1232225,0
759,Temblor East (ABD),36.7594699726481,setback_5280,0,8.947771125,21.1232225,0
760,Temblor Hills,36.7594699726481,setback_1000,0,16.09738,20.31043,0
760,Temblor Hills,36.7594699726481,setback_2500,0,16.09738,20.31043,0
760,Temblor Hills,36.7594699726481,setback_5280,0,16.09738,20.31043,0
762,Temblor Ranch,36.7594699726481,setback_1000,0,8.947771125,21.1232225,496
762,Temblor Ranch,36.7594699726481,setback_2500,0,8.947771125,21.1232225,496
762,Temblor Ranch,36.7594699726481,setback_5280,0,8.947771125,21.1232225,496
764,Temescal,21.1965612853388,setback_1000,0.0513650044133082,0.0254972,14.83667,59721.2
764,Temescal,21.1965612853388,setback_2500,0.212913375773633,0.0254972,14.83667,59721.2
764,Temescal,21.1965612853388,setback_5280,0.579537193314354,0.0254972,14.83667,59721.2
766,Ten Section,50.4680030603304,setback_1000,0,16.09738,20.31043,67071.3600895303
766,Ten Section,50.4680030603304,setback_2500,0,16.09738,20.31043,67071.3600895303
766,Ten Section,50.4680030603304,setback_5280,0,16.09738,20.31043,67071.3600895303
774,Timber Canyon,29.7761218055949,setback_1000,0,4.8057581,22.100335,24992.6
774,Timber Canyon,29.7761218055949,setback_2500,0,4.8057581,22.100335,24992.6
774,Timber Canyon,29.7761218055949,setback_5280,0,4.8057581,22.100335,24992.6
782,Torrance,28.7667617443883,setback_1000,0.807657653900375,2.390623,14.9211,335734.880843635
782,Torrance,28.7667617443883,setback_2500,0.918779524888694,2.390623,14.9211,335734.880843635
782,Torrance,28.7667617443883,setback_5280,0.96804068868612,2.390623,14.9211,335734.880843635
784,Torrey Canyon,23.7199614383553,setback_1000,0,9.586019,29.364,93019.9228683938
784,Torrey Canyon,23.7199614383553,setback_2500,0,9.586019,29.364,93019.9228683938
784,Torrey Canyon,23.7199614383553,setback_5280,0.0936191762425183,9.586019,29.364,93019.9228683938
794,Tulare Lake,36.7594699726481,setback_1000,0,3.327977,28.89954,454.4
794,Tulare Lake,36.7594699726481,setback_2500,0,3.327977,28.89954,454.4
794,Tulare Lake,36.7594699726481,setback_5280,0,3.327977,28.89954,454.4
798,Union Avenue,24.7293214995619,setback_1000,0.931416786400045,16.09738,20.31043,5812.4
798,Union Avenue,24.7293214995619,setback_2500,1,16.09738,20.31043,5812.4
798,Union Avenue,24.7293214995619,setback_5280,1,16.09738,20.31043,5812.4
800,Turk Anticline (ABD),36.7594699726481,setback_1000,0,8.015293,16.1661,0
800,Turk Anticline (ABD),36.7594699726481,setback_2500,0,8.015293,16.1661,0
800,Turk Anticline (ABD),36.7594699726481,setback_5280,0,8.015293,16.1661,0
804,Union Station (ABD),36.7594699726481,setback_1000,0.421538336455087,2.390623,14.9211,0
804,Union Station (ABD),36.7594699726481,setback_2500,0.990626359010805,2.390623,14.9211,0
804,Union Station (ABD),36.7594699726481,setback_5280,1,2.390623,14.9211,0
806,Vallecitos,26.2433615913718,setback_1000,0,11.1254245,17.2161025,160118
806,Vallecitos,26.2433615913718,setback_2500,0,11.1254245,17.2161025,160118
806,Vallecitos,26.2433615913718,setback_5280,0,11.1254245,17.2161025,160118
808,Valpredo,36.7594699726481,setback_1000,0,0.0254972,14.83667,0
808,Valpredo,36.7594699726481,setback_2500,0.00685226278545708,0.0254972,14.83667,0
808,Valpredo,36.7594699726481,setback_5280,0.984251357189669,0.0254972,14.83667,0
809,Van Ness Slough,36.7594699726481,setback_1000,0.112476988596568,16.09738,20.31043,0
809,Van Ness Slough,36.7594699726481,setback_2500,0.458544940875641,16.09738,20.31043,0
809,Van Ness Slough,36.7594699726481,setback_5280,0.995564015640391,16.09738,20.31043,0
812,Venice Beach (ABD),36.7594699726481,setback_1000,0.248879075186314,2.390623,14.9211,0
812,Venice Beach (ABD),36.7594699726481,setback_2500,0.49752017444,2.390623,14.9211,0
812,Venice Beach (ABD),36.7594699726481,setback_5280,0.974028889150658,2.390623,14.9211,0
814,Ventura,29.7761218055949,setback_1000,0.0879247978935195,4.8057581,22.100335,4245445.67749232
814,Ventura,29.7761218055949,setback_2500,0.236169060603693,4.8057581,22.100335,4245445.67749232
814,Ventura,29.7761218055949,setback_5280,0.522259013718701,4.8057581,22.100335,4245445.67749232
820,Walnut,36.7594699726481,setback_1000,0.687722067527421,2.390623,14.9211,6315.2
820,Walnut,36.7594699726481,setback_2500,0.997503571558769,2.390623,14.9211,6315.2
820,Walnut,36.7594699726481,setback_5280,1,2.390623,14.9211,6315.2
822,Wasco,36.7594699726481,setback_1000,0.0697725933179128,3.327977,28.89954,0
822,Wasco,36.7594699726481,setback_2500,0.270068566462456,3.327977,28.89954,0
822,Wasco,36.7594699726481,setback_5280,0.634960861035235,3.327977,28.89954,0
824,Wayside Canyon,28.262081713785,setback_1000,0.164721115516367,3.239153,24.47657,10454.9391516296
824,Wayside Canyon,28.262081713785,setback_2500,0.47673156632948,3.239153,24.47657,10454.9391516296
824,Wayside Canyon,28.262081713785,setback_5280,0.93441815722262,3.239153,24.47657,10454.9391516296
826,Welcome Valley,36.7594699726481,setback_1000,0,9.7126785,24.604985,0
826,Welcome Valley,36.7594699726481,setback_2500,0,9.7126785,24.604985,0
826,Welcome Valley,36.7594699726481,setback_5280,0,9.7126785,24.604985,0
830,West Mountain,20.1872012241322,setback_1000,0.0140975503080538,9.586019,29.364,10545.6882693365
830,West Mountain,20.1872012241322,setback_2500,0.199216407366753,9.586019,29.364,10545.6882693365
830,West Mountain,20.1872012241322,setback_5280,0.824198909388001,9.586019,29.364,10545.6882693365
831,Westhaven (ABD),36.7594699726481,setback_1000,0,16.09738,20.31043,0
831,Westhaven (ABD),36.7594699726481,setback_2500,0,16.09738,20.31043,0
831,Westhaven (ABD),36.7594699726481,setback_5280,0,16.09738,20.31043,0
832,Wheeler Ridge,27.7574016831817,setback_1000,0,3.327977,28.89954,67772.2180563983
832,Wheeler Ridge,27.7574016831817,setback_2500,0,3.327977,28.89954,67772.2180563983
832,Wheeler Ridge,27.7574016831817,setback_5280,0.0158641947910475,3.327977,28.89954,67772.2180563983
834,White Wolf,16.1497609793057,setback_1000,0,0.0254972,14.83667,11310.8
834,White Wolf,16.1497609793057,setback_2500,0,0.0254972,14.83667,11310.8
834,White Wolf,16.1497609793057,setback_5280,0,0.0254972,14.83667,11310.8
836,Whittier,22.2059213465454,setback_1000,0.580838749591262,2.390623,14.9211,83440
836,Whittier,22.2059213465454,setback_2500,0.903924653576363,2.390623,14.9211,83440
836,Whittier,22.2059213465454,setback_5280,1,2.390623,14.9211,83440
849,Wilmington,37.3463222646445,setback_1000,0.301637692058769,8.128568,21.19552,10190089.1985798
849,Wilmington,37.3463222646445,setback_2500,0.454533133493678,8.128568,21.19552,10190089.1985798
849,Wilmington,37.3463222646445,setback_5280,0.649061558604495,8.128568,21.19552,10190089.1985798
856,Yorba Linda (ABD),36.7594699726481,setback_1000,0.595141427032425,4.33283366666667,17.2818933333333,0
856,Yorba Linda (ABD),36.7594699726481,setback_2500,0.893268894332257,4.33283366666667,17.2818933333333,0
856,Yorba Linda (ABD),36.7594699726481,setback_5280,1,4.33283366666667,17.2818933333333,0
858,Yowlumne,61.5709637336031,setback_1000,0,3.327977,28.89954,137858.353296907
858,Yowlumne,61.5709637336031,setback_2500,0,3.327977,28.89954,137858.353296907
858,Yowlumne,61.5709637336031,setback_5280,0,3.327977,28.89954,137858.353296907
860,Zaca,43.4024826318841,setback_1000,0.0787687337991795,2.268083,14.00024,189249.4
860,Zaca,43.4024826318841,setback_2500,0.240760296300782,2.268083,14.00024,189249.4
860,Zaca,43.4024826318841,setback_5280,0.540394075112901,2.268083,14.00024,189249.4
